name_id,name,spacecraft_id
11688,ZACube-3-5,2022
11689,ZACube-3-5,2034
11690,ZACube-3-5,2064
11691,Dove 2446,2023
11692,FLOCK 4X-36,2023
11693,Flock 4x-36,2023
11694,Dove 2485,2024
11695,Flock-4x 21,2024
11696,FLOCK 4X-21,2024
11697,Flock-4x 20,2066
11698,Flock 4x-21,2024
11699,Dove 2499,2025
11700,Flock-4x 31,2025
11701,FLOCK 4X-31,2025
11702,Flock 4x-31,2025
11703,Dove 247d,2026
11704,Dove 247D,2026
11705,FLOCK 4X-34,2026
11706,Flock 4x-34,2026
11707,Dove 2470,2027
11708,Flock-4x 6,2027
11709,FLOCK 4X-6,2027
11710,Flock-4x 11,2033
11711,Flock 4x-6,2027
11712,IRIS A,2028
11713,Intelligent Remote-Sensing and Internet Satellite,2028
11714,Dove 24a5,2029
11715,Flock-4x 28,2029
11716,Dove 24A5,2029
11717,FLOCK 4X-28,2029
11718,Flock-4x 7,2049
11719,Flock 4x-28,2029
11720,Dove 247e,2030
11721,Dove 247E,2030
11722,FLOCK 4X-19,2030
11723,Flock-4x 18,2075
11724,Flock 4x-19,2030
11725,Dove 248c,2031
11726,Flock-4x 9,2031
11727,Dove 248C,2031
11728,FLOCK 4X-9,2031
11729,Flock-4x 24,2040
11730,Flock 4x-9,2031
11731,Dove 2461,2032
11732,FLOCK 4X-35,2032
11733,Flock 4x-35,2032
11734,Dove 249b,2033
11735,Dove 249B,2033
11736,FLOCK 4X-11,2033
11737,Flock-4x 4,2048
11738,Flock 4x-11,2033
11739,MDASat-1b,2034
11740,MDASat 1b,2034
11741,Kepler 19,2035
11742,KEPLER-19,2035
11743,Dove 248e,2036
11744,Flock-4x 40,2036
11745,Dove 248E,2036
11746,FLOCK 4X-40,2036
11747,Flock 4x-40,2036
11748,HYPSO 1,2037
11749,hypso,2037
11750,Lemur FM152,2038
11751,Lemur-2 149,2038
11752,Lemur-2 Miriwari,2038
11753,Dove 2496,2039
11754,FLOCK 4X-33,2039
11755,Flock 4x-33,2039
11756,Dove 248b,2040
11757,Dove 248B,2040
11758,FLOCK 4X-24,2040
11759,Flock 4x-24,2040
11760,Kepler-16,2041
11761,Kepler-16,2070
11762,Kepler 16,2041
11763,Astraeus,2041
11764,Astraeus,2070
11765,KEPLER-16,2041
11766,ASTRAEUS,2041
11767,Kepler-18,2041
11768,Kepler-18,2070
11769,Blip-A,2041
11770,Blip-A,2070
11771,lemur-2_6u,2042
11772,lemur-2-djirang,2042
11773,Lemur-2 Djirang,2042
11774,Lemur-2 150,2042
11775,NICSAT 2,2042
11776,Lemur-2 150 Djirang,2042
11777,NICSAT2,2042
11778,Kepler-17,2043
11779,Kepler 17,2043
11780,Karina,2043
11781,KEPLER-17,2043
11782,KARINA,2043
11783,Earth TV-1,2044
11784,ETV A1,2044
11785,ex EarthTV 1,2044
11786,sen-earthtv,2044
11787,BRO-5,2045
11788,BRO 5,2045
11789,Tevel-7,2046
11790,Tevel 7,2046
11791,Tevel-4,2047
11792,Tevel 4,2047
11793,Dove 2483,2048
11794,FLOCK 4X-4,2048
11795,Flock 4x-4,2048
11796,Dove 2478,2049
11797,FLOCK 4X-7,2049
11798,Flock 4x-7,2049
11799,Dove 2489,2050
11800,FLOCK 4X-14,2050
11801,Flock-4x 8,2062
11802,Flock 4x-14,2050
11803,DEWA-Sat 1,2051
11804,space-d-dewa-3u,2051
11805,Gossamer 1,2052
11806,Gossamer Piccolomini,2052
11807,Gossamer,2052
11808,GOSSAMER-PICARD,2052
11809,GOSSAMER PICCOLOMINI,2052
11810,Tevel-2,2053
11811,Tevel 2,2053
11812,La Jument,2054
11813,dodona,2054
11814,Dodona,2054
11815,La Jument 2,2054
11816,GSky-1,2054
11817,GalacticSky-1,2054
11818,VZLUSat-2,2055
11819,VZLUsat 2,2055
11820,vzlusat-2,2055
11821,LabSat,2056
11822,LoCsat,2056
11823,Bio-nanosatellite,2056
11824,STORK 1,2057
11825,STORK-1,2057
11826,STORK-3,2080
11827,STORK 2,2058
11828,Sw1ft,2059
11829,sw1ft,2059
11830,Swift,2059
11831,SWIFTVISION,2059
11832,Tevel-3,2060
11833,Tevel 3,2060
11834,Tevel-8,2061
11835,Tevel 8,2061
11836,Dove 2438,2062
11837,FLOCK 4X-8,2062
11838,Flock 4x-8,2062
11839,Dove 247b,2063
11840,Dove 247B,2063
11841,FLOCK 4X-44,2063
11842,Flock 4x-44,2063
11843,MDASat-1a,2064
11844,MDASat 1a,2064
11845,Dove 2477,2065
11846,FLOCK 4X-2,2065
11847,Flock 4x-2,2065
11848,Dove 2495,2066
11849,FLOCK 4X-20,2066
11850,Flock 4x-20,2066
11851,Tevel-5,2067
11852,Tevel 5,2067
11853,Tevel-6,2068
11854,Tevel 6,2068
11855,Dove 24a4,2069
11856,Dove 24A4,2069
11857,FLOCK 4X-30,2069
11858,Flock 4x-30,2069
11859,Kepler 18,2070
11860,KEPLER-18,2070
11861,BLIP-A,2070
11862,Dove 2479,2071
11863,FLOCK 4X-22,2071
11864,Flock 4x-22,2071
11865,Dove 247c,2072
11866,Dove 247C,2072
11867,FLOCK 4X-5,2072
11868,Flock 4x-5,2072
11869,Dove 2488,2073
11870,FLOCK 4X-41,2073
11871,Flock 4x-41,2073
11872,Dove 2482,2074
11873,FLOCK 4X-3,2074
11874,Flock 4x-3,2074
11875,Dove 249d,2075
11876,Dove 249D,2075
11877,FLOCK 4X-18,2075
11878,Flock 4x-18,2075
11879,PAN A,2076
11880,pan,2076
11881,pan,2078
11882,PAN,2076
11883,PAN,2078
11884,Pathfinder for Autonomous Navigation,2076
11885,Pathfinder for Autonomous Navigation,2078
11886,TES-13,2077
11887,TechEdSat 13,2077
11888,TES 13,2077
11889,techedsat-13,2077
11890,TechEdSat-13,2077
11891,PAN B,2078
11892,GEARRS 3,2079
11893,GEARRSAT 3,2079
11894,gearrs-3,2079
11895,STORK 3,2080
11896,Lemur-2-Krywe,2081
11897,ADLER 1,2081
11898,Lemur-2 151,2081
11899,Lemur-2 Krywe,2081
11900,Lemur-2 151 Krywe,2081
11901,Adler-1,2081
11902,Austrian Debris Detection Low Earth orbit Reconnoiter,2081
11903,ADLER-1,2081
11904,SteamSat-2,2082
11905,SteamSat 2,2082
11906,steamsat-1,2082
11907,SteamSat-1,2082
11908,SteamSat,2082
11909,SteamJet CubeSat,2082
11910,RS2S,2083
11911,RS2S,2085
11912,SWSU-55 No. 6,2083
11913,SWSU No. 10,2083
11914,YuZGU 55 10,2083
11915,Radioskaf RS-15,2083
11916,Radioskaf RS-15,2115
11917,Radioskaf RS-15,2116
11918,SWSU-55 №6,2083
11919,Tanyusha-SWSU,2083
11920,Tanyusha-SWSU,2084
11921,Tanyusha-SWSU,2085
11922,Tanyusha-SWSU,2086
11923,Tanyusha-SWSU,2087
11924,Tanyusha-SWSU,2088
11925,Tanyusha-SWSU,2115
11926,Tanyusha-SWSU,2116
11927,Tanusha-SWSU,2083
11928,Tanusha-SWSU,2084
11929,Tanusha-SWSU,2085
11930,Tanusha-SWSU,2086
11931,Tanusha-SWSU,2087
11932,Tanusha-SWSU,2088
11933,Tanusha-SWSU,2115
11934,Tanusha-SWSU,2116
11935,RS4S,2083
11936,RS4S,2087
11937,YUZGU 10,2083
11938,SWGU-55,2083
11939,SWGU-55,2084
11940,SWGU-55,2085
11941,SWGU-55,2086
11942,SWGU-55,2087
11943,SWGU-55,2088
11944,SWGU-55,2115
11945,SWGU-55,2116
11946,YuZGU-55 No. 8,2083
11947,SWSU-55 No. 2,2084
11948,YUZGU No. 6,2084
11949,YuZGU 55 6,2084
11950,Radioskaf RS-11,2084
11951,SWSU-55 №2,2084
11952,YUZGU 6,2084
11953,YuzGU-55 No. 5,2084
11954,RS3S,2085
11955,RS3S,2088
11956,SWSU-55 No. 4,2085
11957,YUZGU No. 8,2085
11958,YuZGU 55 9,2085
11959,YuZGU 55 9,2088
11960,Radioskaf RS-13,2085
11961,SWSU-55 №4,2085
11962,YUZGU 8,2085
11963,YuZGU-55 No. 9,2085
11964,SWSU-55 No. 3,2086
11965,YUZGU No. 7,2086
11966,YuZGU 55 7. Radioskaf RS-12,2086
11967,SWSU-55 №3,2086
11968,RS1S,2086
11969,RS1S,2088
11970,YUZGU 7,2086
11971,YuZGU-55 No. 6,2086
11972,SWSU-55 No. 1 & R-390,2087
11973,SWSU-55 No. 5,2087
11974,SWSU-55 No. 5,2088
11975,YuZGU 55 5,2087
11976,Radioskaf RS-10,2087
11977,SWSU-55 №1,2087
11978,R-390,2087
11979,YUZGU 5,2087
11980,YuZGU-55 No. 10,2087
11981,YUZGU No. 9,2088
11982,Radioskaf RS-14 SWSU-55 №5,2088
11983,YUZGU 9,2088
11984,YuZGU-55 No. 7,2088
11985,Tiansuan-2,2089
11986,Chuangxing Leishen,2089
11987,Innovation Raytheon,2089
11988,Thor Smart Satellite,2089
11989,Chuangxing Raytheon satellite,2089
11990,Tiansuan constellation,2089
11991,Lemur-2 FM162,2090
11992,Lemur-2 155,2090
11993,Lemur-2 TennysonLily,2090
11994,Urdaneta-Armsat1,2091
11995,Urdaneta-Armsat 1,2091
11996,urdaneta,2091
11997,Urdaneta,2091
11998,Urdaneta-Armsat-1,2091
11999,ARMSAT_1,2091
12000,Varisat-1C,2092
12001,VariSat 1C,2092
12002,Celestis 21,2092
12003,varisat-1,2092
12004,VariSat-1,2092
12005,CNCE V4,2093
12006,CNCE 4,2093
12007,cnce-block-2,2093
12008,cnce-block-2,2094
12009,CNCE V5,2094
12010,CNCE 5,2094
12011,Lemur-2 FM156,2095
12012,Lemur-2 154,2095
12013,Lemur-2 Mimi1307,2095
12014,Endurosat Platform-1,2096
12015,platform-1,2096
12016,SharedSat 2141,2096
12017,Platform 1,2096
12018,ex SharedSat 2,2096
12019,omnispace-1,2097
12020,Spark-2,2097
12021,Spark 2,2097
12022,Omnispace LEO-2,2097
12023,Tyvak-0032,2098
12024,CPOD A,2098
12025,Tyvak 0032,2098
12026,ex PONSFD A),2098
12027,cpod,2098
12028,cpod,2102
12029,CPOD FLT1,2098
12030,TYVAK-0032,2098
12031,CPOD 1,2098
12032,Guardian-1,2100
12033,Guardian 1,2100
12034,Hydra,2100
12035,GUARDIAN,2100
12036,Aistech,2100
12037,ORB-6,2100
12038,Guardian1,2100
12039,Lemur-2 FM155,2101
12040,Lemur-2 156,2101
12041,Lemur-2 VanDenDries,2101
12042,CPOD 2,2102
12043,CPOD B,2102
12044,Tyvak 0033,2102
12045,ex PONSFD B),2102
12046,CPOD FLT2,2102
12047,TYVAK-0033,2102
12048,Foresail-1,2103
12049,SelfieSat,2103
12050,Foresail 1,2104
12051,foresail-1,2104
12052,Tyvak-0125,2105
12053,PTD 3,2105
12054,TBIRD,2105
12055,Tyvak 0125,2105
12056,ptd-3,2105
12057,PTD-3,2105
12058,PTD-3 TBIRD,2105
12059,PTD3,2105
12060,NASA PATHFINDER TD 3,2105
12061,Tyvak-0821,2106
12062,cicero-2,2106
12063,cicero-2,2111
12064,OP15 FLT2,2106
12065,TYVAK-0821,2106
12066,TYVAK-0821,2111
12067,CICERO-2 1,2106
12068,CICERO-2 1,2111
12069,VEH 1,2106
12070,Vehicle 1,2106
12071,Community Initiative for Continuous Earth Remote Observation,2106
12072,Community Initiative for Continuous Earth Remote Observation,2111
12073,OP1,2106
12074,TYVAK-0820,2106
12075,TYVAK-0820,2111
12076,CICERO-2 OP15 FLT2,2106
12077,CICERO-2 2,2106
12078,CICERO-2 2,2111
12079,Tyvak 0821,2106
12080,Lemur-2 FM163,2107
12081,Lemur-2 153,2107
12082,Lemur-2 Karen B,2107
12083,Planetum-1,2108
12084,Planetum 1,2108
12085,planetum-1,2108
12086,Connecta T1.1,2109
12087,connecta-t1,2109
12088,connecta-t1,2181
12089,Connecta T1,2109
12090,Connecta T1,2181
12091,Lemur-2 Hancom-1,2110
12092,Sejong 1,2110
12093,Lemur-2 152,2110
12094,Sejong-1,2110
12095,Tyvak-0820,2111
12096,OP15 FLT1,2111
12097,VEH 2,2111
12098,Vehicle 2,2111
12099,OP2,2111
12100,CICERO-2 OP15 FLT1,2111
12101,Tyvak 0820,2111
12102,Tyvak-0212,2112
12103,Centauri 5,2112
12104,Tyvak 0212,2112
12105,CENTAURI-5,2112
12106,TYVAK-0212,2112
12107,BRONCOSAT-1,2113
12108,BroncoSat 1,2113
12109,broncosat-1,2113
12110,BroncoSat-1,2113
12111,SPiN 1,2114
12112,spin-1,2114
12113,MA61C,2114
12114,SPiN-1,2114
12115,RS12S,2115
12116,SWSU-55 No. 7,2115
12117,SWSU No. 11,2115
12118,YuZGU 55 11,2115
12119,RS5S,2115
12120,RS5S,2118
12121,YUZGU 11,2115
12122,Tsikolkovskiy-Ryazan 2,2115
12123,RS6S,2116
12124,RS6S,2630
12125,SWSU-55 No. 8,2116
12126,SWSU No. 12,2116
12127,YuZGU 55 12,2116
12128,YUZGU 12,2116
12129,YuZGU-55 No. 12,2116
12130,RS9S,2117
12131,tsiolkovsky-ryazan,2117
12132,tsiolkovsky-ryazan,2118
12133,Tsikolkovskiy-Ryazan 1,2117
12134,Tsiolkovsky-Ryazan,2117
12135,Tsiolkovsky-Ryazan,2118
12136,YuZGU-55 No. 11,2118
12137,NEA Scout,2119
12138,NEA-Scout,2119
12139,Near Earth Asteroid Scout,2119
12140,NEA SCOUT,2119
12141,LunaHMap,2120
12142,LunaH-Map,2120
12143,SIMPLEx 1,2120
12144,LunIR,2121
12145,ex SkyFire,2121
12146,SkyFire,2121
12147,Lunar InfraRed imaging,2121
12148,Team Miles,2122
12149,Miles,2122
12150,CuSP,2123
12151,ex CuSPP+,2123
12152,CubeSat for Solar Particles,2123
12153,ArgoMoon,2124
12154,BioSentinel 1,2125
12155,BioSentinel,2125
12156,EQUULEUS,2126
12157,Equilibrium Lunar-Earth point 6U Spacecraft,2126
12158,Lunar IceCube,2127
12159,Lunar-IceCube,2127
12160,Lunar Ice Cube Orbiter,2127
12161,OMOTENASHI-OM,2128
12162,OMOTENASHI,2128
12163,STAR-VIBE,2129
12164,ScanSAT,2129
12165,GROOVE-EVO?,2129
12166,Dove 24b1,2130
12167,Flock-4y 28,2130
12168,Dove 24B1,2130
12169,FLOCK 4Y-28,2130
12170,Flock-4y 7,2207
12171,Flock 4y-28,2130
12172,Dove 242e,2131
12173,Dove 242E,2131
12174,FLOCK 4Y-3,2131
12175,Flock 4y-3,2131
12176,Lemur-2 FM164,2132
12177,L3C,2132
12178,Lemur-2 158,2132
12179,Lemur-2 Emmaculate,2132
12180,Lemur-2 FM167,2133
12181,Lemur-2 160,2133
12182,Lemur-2 MMolo,2133
12183,Dove 2415,2134
12184,Flock-4y 1,2134
12185,FLOCK 4Y-1,2134
12186,Flock-4y 13,2156
12187,Flock 4y-1,2134
12188,Dove 24c9,2135
12189,Flock-4y 16,2135
12190,Dove 24C9,2135
12191,FLOCK 4Y-16,2135
12192,Flock-4y 22,2197
12193,Flock 4y-16,2135
12194,Dove 24bf,2136
12195,Flock-4y 33,2136
12196,Dove 24BF,2136
12197,FLOCK 4Y-33,2136
12198,Flock-4y 14,2199
12199,Flock 4y-33,2136
12200,Dove 24a7,2137
12201,Flock-4y 11,2137
12202,Dove 24A7,2137
12203,FLOCK 4Y-11,2137
12204,Flock-4y 20,2142
12205,Flock 4y-11,2137
12206,Sternula-1,2138
12207,Sternula 1,2138
12208,mariot-1,2138
12209,Dove 24b0,2139
12210,Flock-4y 4,2139
12211,Dove 24B0,2139
12212,FLOCK 4Y-4,2139
12213,Flock-4y 8,2149
12214,Flock 4y-4,2139
12215,Menut,2140
12216,GENEO,2140
12217,menut,2140
12218,OpenConstellation,2140
12219,Dove 24c5,2141
12220,Flock-4y 35,2141
12221,Dove 24C5,2141
12222,FLOCK 4Y-35,2141
12223,Flock 4y-35,2141
12224,Dove 24ca,2142
12225,Dove 24CA,2142
12226,FLOCK 4Y-20,2142
12227,Flock 4y-20,2142
12228,Dove 24cf,2143
12229,Flock-4y 12,2143
12230,Dove 24CF,2143
12231,FLOCK 4Y-12,2143
12232,Flock-4y 19,2201
12233,Flock 4y-12,2143
12234,Dove 24af,2144
12235,Flock-4y 6,2144
12236,Dove 24AF,2144
12237,FLOCK 4Y-6,2144
12238,Flock-4y 17,2206
12239,Flock 4y-6,2144
12240,NSLSat-2,2145
12241,NSLSat 2,2145
12242,BeetleSat 1,2145
12243,Dove 24b3,2146
12244,Flock-4y 15,2146
12245,Dove 24B3,2146
12246,FLOCK 4Y-15,2146
12247,Flock-4y 27,2160
12248,Flock 4y-15,2146
12249,Dove 24a8,2147
12250,Flock-4y 9,2147
12251,Dove 24A8,2147
12252,FLOCK 4Y-9,2147
12253,Flock-4y 36,2153
12254,Flock 4y-9,2147
12255,Dove 24c4,2148
12256,Flock-4y 26,2148
12257,Dove 24C4,2148
12258,FLOCK 4Y-26,2148
12259,Flock-4y 10,2204
12260,Flock 4y-26,2148
12261,Dove 24ab,2149
12262,Dove 24AB,2149
12263,FLOCK 4Y-8,2149
12264,Flock-4y 29,2205
12265,Flock 4y-8,2149
12266,STAR SPHERE 1,2150
12267,EYE 1,2150
12268,Star Sphere 1,2150
12269,sony-star-sphere,2150
12270,EYE,2150
12271,Star Sphere,2150
12272,Star Sphere-1,2150
12273,Sony,2150
12274,TAUSat-3,2151
12275,TAU-SAT 2,2151
12276,tausat-2,2151
12277,TAUSat2,2151
12278,Dove 24a1,2152
12279,Flock-4y 2,2152
12280,Dove 24A1,2152
12281,FLOCK 4Y-2,2152
12282,Flock-4y 32,2196
12283,Flock 4y-2,2152
12284,Dove 24be,2153
12285,Dove 24D0,2153
12286,FLOCK 4Y-31,2153
12287,Flock-4y 18,2198
12288,Flock 4y-31,2153
12289,Dove 24ba,2154
12290,Flock-4y 21,2154
12291,Dove 24BA,2154
12292,FLOCK 4Y-21,2154
12293,Flock-4y 34,2159
12294,Flock 4y-21,2154
12295,Dove 24d0,2155
12296,Flock-4y 31,2155
12297,Dove 24BE,2155
12298,FLOCK 4Y-36,2155
12299,Flock 4y-36,2155
12300,Dove 24c7,2156
12301,Dove 24C7,2156
12302,FLOCK 4Y-13,2156
12303,Flock-4y 24,2195
12304,Flock 4y-13,2156
12305,Dove 24bc,2157
12306,Flock-4y 23,2157
12307,Dove 24BC,2157
12308,FLOCK 4Y-23,2157
12309,Flock 4y-23,2157
12310,BRO-8,2158
12311,BRO 8,2158
12312,Dove 24cc,2159
12313,Dove 24CC,2159
12314,FLOCK 4Y-34,2159
12315,Flock 4y-34,2159
12316,Dove 24c8,2160
12317,Dove 24C8,2160
12318,FLOCK 4Y-27,2160
12319,Flock 4y-27,2160
12320,Gama Alpha,2161
12321,GAMA Alpha,2161
12322,ksf,2162
12323,KSF 3D,2162
12324,KSF 3A,2163
12325,SpaceBEE-167,2164
12326,SpaceBEE 167,2164
12327,Lemur-2 FM169,2165
12328,Lemur-2 159,2165
12329,Lemur-2 FuenteTaja-01,2165
12330,Lemur-2 Fuentetaja-01,2165
12331,SpaceBEE-163,2166
12332,SpaceBEE 163,2166
12333,SpaceBEE-164,2167
12334,SpaceBEE 164,2167
12335,SpaceBEE-166,2168
12336,SpaceBEE 166,2168
12337,MilSpace2-2,2169
12338,milspace2,2169
12339,milspace2,2191
12340,bros,2169
12341,bros,2191
12342,Huygens,2169
12343,MilSpace2 2,2169
12344,ex BROS 2),2169
12345,SpaceBEE-165,2170
12346,SpaceBEE 165,2170
12347,SpaceBEE-162,2171
12348,SpaceBEE 162,2171
12349,SpaceBEE-161,2172
12350,SpaceBEE 161,2172
12351,SpaceBEE-160,2173
12352,SpaceBEE 160,2173
12353,BDSAT 2,2174
12354,bdsat-2,2174
12355,SpaceBEE-156,2175
12356,SpaceBEE 156,2175
12357,SpaceBEE-158,2176
12358,SpaceBEE 158,2176
12359,SpaceBEE-159,2177
12360,SpaceBEE 159,2177
12361,SpaceBEE-157,2178
12362,SpaceBEE 157,2178
12363,KuwaitSat-1,2179
12364,KuwaitSat 1,2179
12365,KuwaitSat-﻿1,2179
12366,kuwaitSAT1,2179
12367,Kuwait Sat-1,2179
12368,Sharjah-Sat-1,2180
12369,Sharjah-Sat 1,2180
12370,sharjahsat-1,2180
12371,Connecta T1.2,2181
12372,Futura SM1,2182
12373,futura-sm1,2182
12374,Futura SM3,2183
12375,futura-sm3,2183
12376,NPC 6U CubeSat,2183
12377,Kelpie 1,2184
12378,AAC-AIS-SAT 1,2184
12379,kelpie,2184
12380,kelpie,2297
12381,Kelpie-1,2184
12382,Kelpie,2184
12383,Kelpie,2297
12384,Astrocast-0402,2185
12385,Astrocast 0402,2185
12386,Astrocast-0401,2186
12387,Astrocast 0401,2186
12388,Astrocast-0403,2187
12389,Astrocast 0403,2187
12390,Astrocast-0404,2188
12391,Astrocast 0404,2188
12392,Lemur-2 FM166,2189
12393,Lemur-2 161,2189
12394,Lemur-2 PhilAri,2189
12395,Lemur-2 FM165,2190
12396,Lemur-2 157,2190
12397,Lemur-2 Disclaimer,2190
12398,MilSpace2-1,2191
12399,Birkeland,2191
12400,MilSpace2 1,2191
12401,ex BROS 1),2191
12402,Lemur-2 FM168,2192
12403,Lemur-2 162,2192
12404,Lemur-2 SteveAlbers,2192
12405,KSF 3C,2193
12406,KSF 3B,2194
12407,Dove 24b9,2195
12408,Dove 24B9,2195
12409,FLOCK 4Y-24,2195
12410,Flock 4y-24,2195
12411,Dove 24b6,2196
12412,Dove 24B6,2196
12413,FLOCK 4Y-32,2196
12414,Flock 4y-32,2196
12415,Dove 24c1,2197
12416,Dove 24C1,2197
12417,FLOCK 4Y-22,2197
12418,Flock 4y-22,2197
12419,Dove 24ce,2198
12420,Dove 24CE,2198
12421,FLOCK 4Y-18,2198
12422,Flock-4y 30,2200
12423,Flock 4y-18,2198
12424,Dove 24b5,2199
12425,Dove 24B5,2199
12426,FLOCK 4Y-14,2199
12427,Flock-4y 25,2202
12428,Flock 4y-14,2199
12429,Dove 24c0,2200
12430,Dove 24C0,2200
12431,FLOCK 4Y-30,2200
12432,Flock 4y-30,2200
12433,Dove 24a9,2201
12434,Dove 24A9,2201
12435,FLOCK 4Y-19,2201
12436,Flock 4y-19,2201
12437,Dove 24b2,2202
12438,Dove 24B2,2202
12439,FLOCK 4Y-25,2202
12440,Flock 4y-25,2202
12441,Dove 24b4,2203
12442,Flock-4y 5,2203
12443,Dove 24B4,2203
12444,FLOCK 4Y-5,2203
12445,Flock 4y-5,2203
12446,Dove 24c3,2204
12447,Dove 24C3,2204
12448,FLOCK 4Y-10,2204
12449,Flock 4y-10,2204
12450,Dove 24bb,2205
12451,Dove 24BB,2205
12452,FLOCK 4Y-29,2205
12453,Flock 4y-29,2205
12454,Dove 24c2,2206
12455,Dove 24C2,2206
12456,FLOCK 4Y-17,2206
12457,Flock 4y-17,2206
12458,Dove 2417,2207
12459,FLOCK 4Y-7,2207
12460,Flock 4y-7,2207
12461,RROCI,2208
12462,EWS-RROCI,2208
12463,Guardian-alpha,2209
12464,Guardian alpha,2209
12465,Guardian - Alpha,2209
12466,Pushan-Alpha,2209
12467,MDQube-SAT1A,2210
12468,MDQSAT 1A,2210
12469,Juana Azurduy,2210
12470,Dibu Martinez,2210
12471,MDQube-SAT1B,2211
12472,MDQSAT 1B,2211
12473,Simón Bolivar,2211
12474,Juana Uzuruy,2211
12475,PolyITAN,2213
12476,PolyITAN-HP-30,2213
12477,QBUA01,2213
12478,PolyItan HP-30,2213
12479,PolyITAN-2-HP,2213
12480,PROVES-Yearling,2214
12481,proves-yearling,2214
12482,proves-yearling,2251
12483,Pleiades-Yearling,2214
12484,Sapling-1,2216
12485,Sapling 1,2216
12486,Sapling Sempervirens,2216
12487,Pleiades - Sapling Sempervirens,2216
12488,Endurosat Platform-2,2217
12489,SharedSat 2211,2217
12490,Platform 2,2217
12491,ex SharedSat 3,2217
12492,Platform-2,2217
12493,Zeus-1,2218
12494,ZEUS 1,2218
12495,Beiyou-1,2219
12496,BUPT-1,2219
12497,Beiyou No. 1,2219
12498,Beiyou 1,2219
12499,BEIYOU1,2219
12500,Tiansuan Constellation,2219
12501,JZJ 3,2220
12502,Golden Bauhinia 3,2220
12503,Golden Bauhinia 3,2221
12504,Jin Zijing 3,2220
12505,JZJ 4,2221
12506,Jin Zijing 4,2221
12507,Tianzhi-2 D xing,2222
12508,Tianzhi-2D,2222
12509,Tianzhi-2 D,2222
12510,Tianzhi II,2222
12511,FACSAT 2,2223
12512,Chibiriquete,2223
12513,FACSAT-2 Chiribiquete,2223
12514,Lemur-2 165,2224
12515,Lemur-2 Romeo-n-Leo,2224
12516,Lemur-2 Romeo-N-LEO,2224
12517,Taifa-1,2225
12518,Taifa 1,2225
12519,taifa-1,2225
12520,Connecta T2.1,2226
12521,connecta-t2.1,2226
12522,INSPIRE-SAT 7,2227
12523,INSPIREsat 7,2227
12524,INSPIRE-Sat 7,2227
12525,INSPIRE-Sat-7,2227
12526,InspireSat 7,2227
12527,InspireSat-7,2227
12528,RoseyCubesat-1,2228
12529,RoseyCubesat 1,2228
12530,roseycubesat-1,2228
12531,Sapling-2,2229
12532,Sapling 2,2229
12533,Sapling Giganteum,2229
12534,pleiades-sapling-2,2229
12535,Pleiades - Sapling Giganteum,2229
12536,Sapling2,2229
12537,LacunaSat-2f,2230
12538,ls2f,2230
12539,LS2f,2230
12540,LacunaSat 2f,2230
12541,VCUB 1,2231
12542,ELO-3,2232
12543,ELO 3,2232
12544,elo-clyde,2232
12545,elo-clyde,2294
12546,ELO,2232
12547,ELO,2294
12548,Kepler 20,2233
12549,KEPLER-20,2233
12550,Kepler 21,2234
12551,KEPLER-21,2234
12552,LLITED B,2235
12553,LLITED 2,2235
12554,llited,2235
12555,llited,2236
12556,Low-Latitude Ionosphere/Thermosphere Enhancement in Density,2235
12557,Low-Latitude Ionosphere/Thermosphere Enhancement in Density,2236
12558,LLITED,2235
12559,LLITED,2236
12560,LLITED A,2236
12561,LLITED 1,2236
12562,IRIS C,2237
12563,IRIS-C2,2237
12564,DISCO 1,2238
12565,disco,2238
12566,Danish Student CubeSat Program,2238
12567,vireo,2239
12568,Virtual Intelligence Realization for Earth Observatory,2239
12569,Revela,2240
12570,revela,2240
12571,AAC-HSI-SAT1,2241
12572,EPICHyper 1,2241
12573,Dragonette 001,2241
12574,AAC-HSI-SAT 1,2241
12575,wyvern-cubesats,2241
12576,wyvern-cubesats,2296
12577,wyvern-cubesats,2382
12578,EPICHyper-1,2241
12579,Wyvern-1,2241
12580,Dragonette-001,2241
12581,EPIC Hyper-1,2241
12582,OrbAstro-AF-1,2242
12583,Brokkr 1,2242
12584,OrbAstro AF-1,2242
12585,Brokkr-1,2242
12586,ORBASTRO-AF-1,2242
12587,BROKKR-1,2242
12588,ORBASTRO-AF 1,2242
12589,DEWA-Sat 2,2243
12590,space-d-dewa-6u,2243
12591,KILIÇSAT,2244
12592,kilicsat,2244
12593,Kilicsat,2244
12594,Lemur-2 164,2245
12595,Lemur-2 OnReflection,2245
12596,lemur-2-kaust,2245
12597,Lemur-2 163 ONREFLECTION,2245
12598,KAUST,2245
12599,SSS 2B,2246
12600,sss-2b,2246
12601,BRO-9,2247
12602,BRO 9,2247
12603,Lemur-2 SpaceGus,2248
12604,ADLER 2,2248
12605,Lemur-2 163,2248
12606,lemur-2-adler-2,2248
12607,ADLER-2,2248
12608,cirbe,2249
12609,Colorado Inner Radiation Belt Experiment,2249
12610,It's About Time,2250
12611,It’s About Time,2250
12612,Pleiades Yearling 2.0,2251
12613,Pleiades - Squared,2251
12614,PROVES Yearling 2,2251
12615,Pleiades Yearling,2251
12616,Pleiades-Yearling 2,2251
12617,Platform-3,2252
12618,platform-3,2252
12619,Sateliot-0,2252
12620,Platform 3,2252
